"id","x","y","bearing","q","time"
1155,1.00163240471965,0.439772029113678,270,0,0
1156,1.17156983106385,0.50057391625637,251,14,112
1157,1.01933421996382,0.481178883902165,273,0,0
1158,1.00632723398007,0.482025492457372,93,14,112
1159,1.18034377427184,0.503498563992638,71,0,0
1160,1.19519790619413,0.526587888224407,310,2,16
1161,1.18542342560277,0.53490004494756,310,0,0
1162,1.01810278933813,0.526126101739302,98,11,88
1163,1.15494551761714,0.540672376005639,69,0,0
1164,1.14293906901673,0.536208439987326,249,12,96
1165,1.01394671097646,0.526818781466687,278,0,0
1166,3.321108952607,0.286381951802176,84,2,16
1167,3.32126288143519,0.286381951802176,84,0,0
1168,1.5388440151737,0.550138998940188,77,3,24
1169,1.56185637499115,0.55498775702915,77,0,0
1170,0.857247163858346,0.6016281919767,109,1,8
1171,0.857247163858346,0.6016281919767,109,0,0
1172,1.14424746405653,0.574151896141075,140,4,32
1173,1.170954115751,0.547291315618378,134,0,0
1174,1.6225812977201,0.472481905108365,81,4,32
1175,1.65359795660451,0.4770997699545,81,0,0
1176,1.20812792776379,0.51173375630188,147,1,8
1177,1.20812792776379,0.51173375630188,147,0,0
1178,0.0658220936149486,0.335716141243168,72,2,16
1179,0.0969926813275224,0.345413657420544,75,0,0
1180,0.658217188982391,0.414065914802377,91,11,88
1181,0.819688529775039,0.40506107835184,94,0,0
1182,1.12508332494433,0.702297645626382,85,8,64
1183,1.17180072430617,0.649884879620753,143,0,0
1184,1.0844461142968,0.657042570132508,145,3,24
1185,1.09783792235109,0.637570573363846,145,0,0
1186,1.15840891625188,0.559682586289196,314,2,16
1187,1.15125122574009,0.56668634797313,314,0,0
1188,2.32157210662323,0.528665927404922,265,3,24
1189,2.28863133738623,0.526126101739302,265,0,0
1190,0.982391301193337,0.483795673981696,94,1,8
1191,0.982391301193337,0.483795673981696,94,0,0
1192,2.97453819589143,0.445159538101109,77,8,64
1193,3.04703867397851,0.452317228612864,86,0,0
1194,0.98623952189862,0.469172435301448,187,2,16
1195,0.984315411545995,0.453009908339702,187,0,0
1196,2.31664638412049,0.447622399352271,294,4,32
1197,2.3034085048944,0.458397417327133,308,0,0
1198,3.0351861542063,0.575768148837578,262,14,112
1199,2.92320293168328,0.567532956528336,266,0,0
1200,0.977927365175262,0.412526626520332,9,3,24
1201,0.981621657052314,0.433999698055599,9,0,0
1202,3.13477810605839,0.323401834986261,266,12,96
1203,3.03595579834735,0.319322721039143,268,0,0
1204,1.53060882286446,0.52958950037404,331,4,32
1205,1.52206577289875,0.545290240851774,331,0,0
1206,0.852552334597924,0.484488353708535,275,3,24
1207,0.82492210993417,0.486951214960244,275,0,0
1208,0.880798274574537,0.474175122218778,197,4,32
1209,0.860171811594341,0.407831797259739,197,0,0
1210,3.28862996985462,0.553756326403295,276,6,48
1211,3.22397986200627,0.561452767814067,276,0,0
1212,0.976542005721347,0.692523165035095,192,9,72
1213,0.918741730728389,0.595009252363414,213,0,0
1214,0.91258457759997,0.490953364493452,96,3,24
1215,0.93867551398161,0.48802871675773,96,0,0
1216,0.893651331730084,0.591007102830207,284,1,8
1217,0.893651331730084,0.591007102830207,284,0,0
1218,0.903117954665044,0.792422974543481,231,37,296
1219,0.828770330639453,0.783879924577503,354,0,0
1220,2.41777762425467,0.372582095599979,90,3,24
1221,2.45372000564178,0.372274237943241,90,0,0
1222,0.854476444950583,0.602628729360275,289,1,8
1223,0.854476444950583,0.602628729360275,289,0,0
1224,1.61226806623004,0.655195424193726,111,25,200
1225,1.59933804466034,0.562992056096112,257,0,0
1226,1.12054242451214,0.604475875298511,147,3,24
1227,1.1363970938178,0.583618519076172,140,0,0
1228,0.838313917988495,0.608247131589986,288,6,48
1229,0.766121297557842,0.626487697732794,276,0,0
1230,3.06974317613953,0.503190706336448,178,2,16
1231,3.07028192703827,0.473174584835203,179,0,0
1232,0.973078607086643,0.535823617916678,12,4,32
1233,0.982314336779255,0.577230472705165,12,0,0
1234,0.809375298284941,1.03386034159157,107,56,448
1235,0.812915661333795,1.03270587537962,287,0,0
1236,0.978620044902203,0.560760088086682,192,4,32
1237,0.974463966540524,0.541980771045405,192,0,0
1238,0.988856311978185,0.59323907083909,25,9,72
1239,1.06089500358061,0.65381006474005,74,0,0
1240,1.06820662292063,0.678515641667775,322,2,16
1241,1.06328090041789,0.684903688038234,322,0,0
1242,1.05781642701641,0.692831022691286,326,3,24
1243,1.00394133714279,0.713919272155904,273,0,0
1244,1.07713449495681,0.718152314931938,154,2,16
1245,1.08390736339805,0.706761581644149,143,0,0
1246,3.43062931387864,0.0131582817285204,190,2,16
1247,3.43062931387864,0.0131582817285204,190,0,0
1248,1.22267420202968,0.486643357303507,153,3,24
1249,1.23260261144924,0.462938317759357,167,0,0
1250,1.07228573686819,0.728080724351593,334,2,16
1251,1.06689822788083,0.739240564396556,334,0,0
1252,1.10407203989362,0.628565736913308,145,3,24
1253,1.11561670200941,0.611787494638635,145,0,0
1254,1.05065873650462,0.79819530560156,349,7,56
1255,1.04935034146486,0.808046750606758,174,0,0
1256,0.97608021923672,0.794347084896174,177,7,56
1257,0.978312187245774,0.733545197752935,177,0,0
1258,3.07482282747046,0.454087410137188,266,1,8
1259,3.07482282747046,0.454087410137188,266,0,0
1260,0.980544155254828,0.42768861609905,189,2,16
1261,0.977388614276519,0.409448049956242,189,0,0
1262,1.72171146308757,0.454780089864027,143,2,16
1263,1.73556505762649,0.435692915166012,143,0,0
1264,0.728947485545046,0.790575828604699,81,3,24
1265,0.756808603451114,0.794654942552365,81,0,0
1266,0.978620044902203,0.723693752747738,357,10,80
1267,0.976618970135463,0.779723846215926,357,0,0
1268,0.962534482354231,1.05340930277414,29,4,32
1269,0.985546842171679,1.09412347783579,29,0,0
1270,1.0041722303851,0.713919272155904,93,2,16
1271,1.02849298524235,0.712456948288317,93,0,0
1272,0.703934050960858,0.816897658228927,135,4,32
1273,0.70732048518148,0.8020435263064,170,0,0
1274,0.761734325953849,0.747090934635697,179,34,272
1275,0.689618669937312,0.785573141687916,86,0,0
1276,0.744109475123764,0.88554991561076,239,7,56
1277,0.695160107752873,0.835369117614014,219,0,0
1278,0.761580397125652,0.891860997567309,119,8,64
1279,0.807143330275887,0.86577006118536,119,0,0
1280,2.23514106958311,0.52320145400358,265,18,144
1281,2.01517677407057,0.507423749111935,265,0,0
1282,0.779897927682678,1.00315154036348,185,6,48
1283,0.772432379514459,0.962822187372483,206,0,0
1284,0.720481399993491,0.956511105415387,296,1,8
1285,0.720481399993491,0.956511105415387,296,0,0
1286,0.770816126818264,1.07457451665267,216,9,72
1287,0.766890941698898,1.06934093649361,36,0,0
1288,1.05512267252273,0.771180796250495,170,2,16
1289,1.0588939288139,0.758712561165219,161,0,0
1290,0.937213190113613,1.03316766186418,305,14,112
1291,0.850936081901729,1.06780164821156,284,0,0
1292,0.985777735413993,1.09450829990644,209,5,40
1293,0.962919304424742,1.05410198250098,209,0,0
1294,2.51244385360402,0.834907331129455,63,7,56
1295,2.577555747937,0.866924527397304,64,0,0
1296,2.90642468940837,0.823285704599387,267,4,32
1297,2.86417122606464,0.817513373541854,256,0,0
1298,2.92497311320771,0.323786657056909,170,1,8
1299,2.92497311320771,0.323786657056909,170,0,0
1300,2.52660530579937,0.711148553248551,220,7,56
1301,2.50082222707416,0.652886491770932,168,0,0
1302,2.39676633920396,1.86253618826143,NA,NA,NA
1303,4.60633770374915,1.20195062199723,NA,NA,NA
